,Julian day,Date,Time,Battery,20cm soil T,1.5m air T,RH,Solar rad,rainfall,Wind speed,Vector speed,Vector dir,SD dir,PAR,0.7m air T,0.7m RH,Cumulative,Tmean,Unnamed: 18
0,,,,,,,(%),(W/m2), (mm),(m/s),(m/s),(deg),(deg),,,,rainfall,,
195,5.0,2023-01-05,100.0,13.15,19.23,16.16,83.9,-0.116,0,1.347,1.325,2.051,10.29,0.0,16.33,84.2,0,,
196,5.0,2023-01-05,130.0,13.12,19.17,16.1,85.1,-0.068,0,0.914,0.804,333.1,27.95,0.0,16.28,85.0,0,,
197,5.0,2023-01-05,200.0,13.13,19.12,16.53,85.3,-0.014,0,0.55,0.505,337.4,22.14,0.0,16.73,85.4,0,,
198,5.0,2023-01-05,230.0,13.1,19.07,16.6,82.5,-0.019,0,1.355,1.322,353.8,12.34,0.0,16.73,83.4,0,,
199,5.0,2023-01-05,300.0,13.11,19.02,16.6,81.9,-0.101,0,1.367,1.322,351.9,14.6,0.0,16.85,81.8,0,,
200,5.0,2023-01-05,330.0,13.08,18.97,16.64,81.8,-0.097,0,1.505,1.477,357.7,11.06,0.0,16.91,81.6,0,,
201,5.0,2023-01-05,400.0,13.09,18.93,16.35,84.5,-0.024,0,0.728,0.71,359.4,11.71,0.0,16.6,84.2,0,,
202,5.0,2023-01-05,430.0,13.05,18.89,16.35,83.5,-0.111,0,1.279,1.253,354.6,11.43,0.0,16.47,84.5,0,,
203,5.0,2023-01-05,500.0,13.07,18.85,16.55,81.3,0.593,0,1.401,1.37,352.5,12.03,0.0,16.71,82.1,0,,
204,5.0,2023-01-05,530.0,13.04,18.81,16.15,85.8,10.53,0,0.735,0.696,348,17.61,0.0,16.36,86.0,0,,
205,5.0,2023-01-05,600.0,13.09,18.78,16.05,90.5,31.88,0.2,0.519,0.509,4.243,9.19,0.0,16.39,88.9,0.2,,
206,5.0,2023-01-05,630.0,13.14,18.74,16.8,86.4,102.9,0,1.302,1.259,356.6,14.8,0.0,17.12,87.4,0.2,,
207,5.0,2023-01-05,700.0,13.31,18.72,17.8,80.7,135.9,0,1.205,1.141,350,18.6,0.0,18.25,80.9,0.2,,
208,5.0,2023-01-05,730.0,13.32,18.69,18.53,77.6,126,0,0.8,0.747,334.8,20.81,0.0,19.05,77.3,0.2,,
209,5.0,2023-01-05,800.0,13.6,18.68,20.61,72.4,364.3,0,0.837,0.807,11.81,15.14,0.0,21.77,70.3,0.2,,
210,5.0,2023-01-05,830.0,13.79,18.67,22.94,62.71,639.2,0,1.33,1.261,8.82,18.55,0.0,25.2,56.57,0.2,,
211,5.0,2023-01-05,900.0,13.76,18.68,22.76,64.08,397.3,0,1.388,1.319,6.223,18.05,0.0,24.61,58.98,0.2,,
212,5.0,2023-01-05,930.0,13.75,18.7,22.79,65.23,367.2,0,1.652,1.604,7.24,13.89,0.0,24.35,61.14,0.2,,
213,5.0,2023-01-05,1000.0,13.98,18.74,23.9,60.29,594.7,0,2.066,1.931,2.015,20.66,0.0,25.38,56.8,0.2,,
214,5.0,2023-01-05,1030.0,14.38,18.79,25.02,52.38,713,0,2.071,1.84,356.4,27,0.0,26.85,48.27,0.2,,
215,5.0,2023-01-05,1100.0,14.81,18.85,27.42,47.27,1028,0,1.705,1.447,8.61,31.55,0.0,30.06,41.43,0.2,,
216,5.0,2023-01-05,1130.0,14.59,18.92,27.43,45.48,887,0,2.831,2.639,359.1,21.07,0.0,29.72,40.42,0.2,,
217,5.0,2023-01-05,1200.0,14.72,19.02,26.79,47.06,832,0,3.47,3.327,358.6,16.43,0.0,28.59,42.85,0.2,,
218,5.0,2023-01-05,1230.0,14.04,19.13,25.58,50,448.6,0,3.168,3.017,351.8,17.72,0.0,26.77,47.24,0.2,,
219,5.0,2023-01-05,1300.0,13.98,19.25,25.34,51.78,380.9,0,2.593,2.474,355.4,17.33,0.0,26.34,49.46,0.2,,
220,5.0,2023-01-05,1330.0,14.41,19.36,26.44,47.62,565.6,0,2.615,2.501,349,16.91,0.0,27.65,45.11,0.2,,
221,5.0,2023-01-05,1400.0,14.09,19.45,27.16,45.42,471.6,0,2.618,2.535,3.759,14.4,0.0,28.34,42.97,0.2,,
222,5.0,2023-01-05,1430.0,13.91,19.52,26.88,48.88,362.8,0,2.618,2.513,0.926,16.25,0.0,27.83,46.8,0.2,,
223,5.0,2023-01-05,1500.0,14.33,19.59,26.79,53.47,487.3,0,2.821,2.716,10.45,15.65,0.0,27.88,50.99,0.2,,
224,5.0,2023-01-05,1530.0,14.34,19.65,26.95,51.79,488.1,0,2.798,2.711,7.64,14.27,0.0,28.02,49.26,0.2,,
225,5.0,2023-01-05,1600.0,14.17,19.71,28.48,48.69,428.7,0,1.135,1.001,16.14,27.84,0.0,29.76,46.07,0.2,,
226,5.0,2023-01-05,1630.0,13.82,19.77,27.63,49.77,244.5,0,1.565,1.498,359.2,16.76,0.0,28.53,47.97,0.2,,
227,5.0,2023-01-05,1700.0,14.18,19.83,29.06,44.65,550.5,0,1.8,1.691,355.2,19.94,0.0,30.14,42.63,0.2,,
228,5.0,2023-01-05,1730.0,13.91,19.87,28.41,47.21,437.2,0,2.575,2.48,8.33,15.51,0.0,29.54,44.58,0.2,,
229,5.0,2023-01-05,1800.0,13.79,19.91,28.27,47.46,386.2,0,2.597,2.476,4.696,17.46,0.0,29.27,45.04,0.2,,
230,5.0,2023-01-05,1830.0,13.65,19.95,27.62,48.47,229.8,0,1.651,1.468,346.6,26.95,0.0,28.4,46.81,0.2,,
231,5.0,2023-01-05,1900.0,13.6,19.98,27.87,47.98,219.7,0,1.586,1.202,1.866,39.84,0.0,28.76,46.13,0.2,,
232,5.0,2023-01-05,1930.0,13.37,20.0,26.11,53.87,92.1,0,1.005,0.144,351.7,74.2,0.0,26.6,52.68,0.2,,
233,5.0,2023-01-05,2000.0,13.3,20.02,21.28,70.1,22,0,0.695,0.591,134.4,31.14,0.0,21.75,68.06,0.2,,
234,5.0,2023-01-05,2030.0,13.25,20.02,18.37,80.8,5.32,0,1.014,0.92,161.9,24.65,0.0,18.72,78.4,0.2,,
235,5.0,2023-01-05,2100.0,13.24,20.0,17.01,85.9,0.037,0,0.389,0.267,171,36.31,0.0,17.15,84.4,0.2,,
236,5.0,2023-01-05,2130.0,13.2,19.97,16.01,89.1,-0.149,0,0.209,0.132,139.9,35.96,0.0,16.14,87.6,0.2,,
237,5.0,2023-01-05,2200.0,13.2,19.92,15.33,91.5,-0.049,0,0.417,0.073,335.1,62.08,0.0,15.4,89.8,0.2,,
238,5.0,2023-01-05,2230.0,13.16,19.86,15.21,91.7,-0.183,0,0.6,0.022,85.3,71.2,0.0,15.16,91.2,0.2,,
239,5.0,2023-01-05,2300.0,13.17,19.79,14.98,92.9,-0.052,0,0.302,0.222,228,34.85,0.0,14.8,91.8,0.2,,
240,5.0,2023-01-05,2330.0,13.14,19.71,15.18,92.4,-0.01,0,0.914,0.784,336.3,30.09,0.0,14.98,92.7,0.2,,
241,6.0,2023-01-06,0.0,13.15,19.64,15.81,90.4,-0.033,0,1.434,1.423,356.2,7.04,0.0,15.71,92.1,0.2,21.39,
242,6.0,2023-01-06,30.0,13.12,19.57,15.48,91.2,-0.053,0,0.688,0.297,19.61,57.08,0.0,15.37,91.7,0.2,,
243,6.0,2023-01-06,100.0,13.14,19.49,15.66,89.7,-0.103,0,1.21,1.14,326.8,19.4,0.0,15.37,92.2,0.2,,
244,6.0,2023-01-06,130.0,13.1,19.43,16.96,81.8,-0.114,0,1.275,1.137,325.2,26.69,0.0,16.21,88.0,0.2,,
245,6.0,2023-01-06,200.0,13.13,19.36,17.1,80.5,-0.053,0,1.362,1.18,334.5,29.61,0.0,16.63,84.3,0.2,,
246,6.0,2023-01-06,230.0,13.1,19.3,17.63,78.5,-0.139,0,1.005,0.505,327.6,57.11,0.0,17.15,82.4,0.2,,
247,6.0,2023-01-06,300.0,13.12,19.24,17.99,77.1,-0.056,0,1.052,0.506,299.3,58.37,0.0,17.37,82.1,0.2,,
248,6.0,2023-01-06,330.0,13.09,19.19,17.9,77.6,0,0,1.892,1.815,350.4,16.26,0.0,17.9,78.6,0.2,,
249,6.0,2023-01-06,400.0,13.1,19.14,17.7,78.1,-0.007,0,1.841,1.748,359.9,18.27,0.0,17.7,79.2,0.2,,
250,6.0,2023-01-06,430.0,13.07,19.09,17.77,78.3,0,0,1.433,1.393,352.2,13.5,0.0,17.86,79.0,0.2,,
251,6.0,2023-01-06,500.0,13.08,19.05,17.73,78.4,0.707,0,1.29,1.236,337.5,16.48,0.0,17.6,80.4,0.2,,
252,6.0,2023-01-06,530.0,13.05,19.02,18.14,76.1,7.8,0,0.962,0.882,277.7,22.86,0.0,17.84,78.8,0.2,,
253,6.0,2023-01-06,600.0,13.09,18.98,18.7,74.2,22.12,0,1.444,1.034,312.4,43.19,0.0,18.62,75.7,0.2,,
254,6.0,2023-01-06,630.0,13.09,18.95,18.48,76,40.03,0,0.817,0.477,299.3,50.29,0.0,18.48,77.1,0.2,,
255,6.0,2023-01-06,700.0,13.19,18.92,18.26,78.2,60.69,0,0.668,0.399,340.1,49.98,0.0,18.27,79.9,0.2,,
256,6.0,2023-01-06,730.0,13.28,18.89,19.69,74.5,164.8,0,0.689,0.571,303.3,33.16,0.0,19.84,76.5,0.2,,
257,6.0,2023-01-06,800.0,13.52,18.86,22.29,64.01,338.6,0,1.197,1.155,3.976,15.08,0.0,23.74,60.82,0.2,,
258,6.0,2023-01-06,830.0,13.6,18.85,23.79,59.77,435.2,0,1.345,1.298,7.38,15.14,0.0,25.77,54.45,0.2,,
259,6.0,2023-01-06,900.0,13.81,18.85,27.01,50.73,707,0,1.277,1.147,15.6,25.72,0.0,29.43,45.06,0.2,,
260,6.0,2023-01-06,930.0,13.9,18.86,27.46,48.84,682.3,0,1.772,1.676,9.58,18.83,0.0,29.94,42.82,0.2,,
261,6.0,2023-01-06,1000.0,13.91,18.9,27.21,46.71,501.1,0,2.04,1.693,319.4,33.4,0.0,28.77,43.35,0.2,,
262,6.0,2023-01-06,1030.0,13.8,18.96,26.59,47.49,288.7,0,2.062,1.902,306.4,22.63,0.0,27.72,45.08,0.2,,
263,6.0,2023-01-06,1100.0,13.9,19.04,25.98,51.85,320.9,0,1.652,1.352,297.6,34.49,0.0,26.81,50.36,0.2,,
264,6.0,2023-01-06,1130.0,14.68,19.12,28.58,45.33,835,0,1.626,1.15,258.4,43.82,0.0,30.63,41.1,0.2,,
265,6.0,2023-01-06,1200.0,14.34,19.19,29.12,41.27,678.2,0,2.212,1.823,276.8,33.97,0.0,31.82,35.86,0.2,,
266,6.0,2023-01-06,1230.0,14.58,19.27,29.2,41.16,772,0,2.087,1.655,299.7,36.81,0.0,31.19,37.25,0.2,,
267,6.0,2023-01-06,1300.0,14.64,19.37,29.65,39.37,849,0,2.952,2.3,265.3,38.06,0.0,31.93,35.0,0.2,,
268,6.0,2023-01-06,1330.0,14.38,19.48,30.04,39.29,743,0,1.971,1.571,254.7,36.52,0.0,32.36,35.02,0.2,,
269,6.0,2023-01-06,1400.0,14.77,19.6,30.67,38.3,950,0,2.654,2.385,203.1,25.78,0.0,33.5,33.45,0.2,,
270,6.0,2023-01-06,1430.0,14.6,19.73,31.9,35.35,961,0,1.97,1.43,246.5,42.44,0.0,34.31,31.76,0.2,,
271,6.0,2023-01-06,1500.0,14.45,19.88,31.82,34.71,807,0,3.027,2.632,205.9,29.27,0.0,34.62,30.89,0.2,,
272,6.0,2023-01-06,1530.0,14.36,20.03,31.36,34.7,812,0,3.071,2.739,231.1,26.65,0.0,33.42,31.86,0.2,,
273,6.0,2023-01-06,1600.0,14.02,20.17,30.11,37.11,478.6,0,4.083,3.549,237.6,29.28,0.0,32.17,33.71,0.2,,
274,6.0,2023-01-06,1630.0,13.67,20.29,26.23,48.47,216.1,0,3.138,2.909,254.9,21.88,0.0,26.96,46.99,0.2,,
275,6.0,2023-01-06,1700.0,13.67,20.38,26.35,45.72,186,0,3.496,3.199,258.1,23.61,0.0,26.94,44.27,0.2,,
276,6.0,2023-01-06,1730.0,13.7,20.44,26.41,46.46,191.6,0,3.568,3.215,250.5,25.5,0.0,27.07,44.86,0.2,,
277,6.0,2023-01-06,1800.0,13.65,20.48,25.59,47.31,95.1,0,4.825,4.56,210.1,18.96,0.0,25.99,46.46,0.2,,
278,6.0,2023-01-06,1830.0,13.55,20.49,25.78,46.81,127.9,0,4.524,4.384,192.7,14.27,0.0,26.37,45.58,0.2,,
279,6.0,2023-01-06,1900.0,13.55,20.48,25.64,46.49,114.8,0,3.24,2.914,203,25.69,0.0,26.07,45.96,0.2,,
280,6.0,2023-01-06,1930.0,13.35,20.46,24.6,49.04,85.6,0,3.333,2.942,235.6,27.73,0.0,25.15,47.64,0.2,,
281,6.0,2023-01-06,2000.0,13.27,20.44,23.5,54.52,41.08,0,2.894,2.47,243.6,31.01,0.0,23.89,53.62,0.2,,
282,6.0,2023-01-06,2030.0,13.23,20.41,22.37,60.85,2.694,0,2.843,2.679,262.3,19.41,0.0,22.61,60.42,0.2,,
283,6.0,2023-01-06,2100.0,13.24,20.38,22.05,66.35,-0.091,0,2.93,2.482,175.1,31.69,0.0,22.21,66.32,0.2,,
284,6.0,2023-01-06,2130.0,13.21,20.34,20.3,80.7,-0.125,0,2.686,2.543,160.9,18.7,0.0,20.64,79.1,0.2,,
285,6.0,2023-01-06,2200.0,13.21,20.3,19.66,82.7,-0.044,0,1.343,1.222,150.1,24.29,0.0,19.85,81.9,0.2,,
286,6.0,2023-01-06,2230.0,13.18,20.26,19.39,84.2,-0.178,0,1.401,1.26,144.9,25.68,0.0,19.49,84.0,0.2,,
287,6.0,2023-01-06,2300.0,13.19,20.21,19.06,84.4,-0.2,0,2.829,2.612,158.7,22.44,0.0,19.41,83.5,0.2,,
288,6.0,2023-01-06,2330.0,13.16,20.16,18.26,85.5,-0.195,0,2.491,2.316,157.4,21.45,0.0,18.78,83.7,0.2,,
289,7.0,2023-01-07,0.0,13.17,20.12,17.84,85.2,-0.174,0,2.542,2.322,152.7,23.84,0.0,18.3,83.8,0.2,23.14583333333333,
290,7.0,2023-01-07,30.0,13.14,20.07,17.5,85.4,-0.132,0,2.88,2.627,154.1,24.01,0.0,17.94,84.0,0.2,,
291,7.0,2023-01-07,100.0,13.15,20.02,17.1,85.8,-0.042,0,2.857,2.672,158.1,20.61,0.0,17.52,84.5,0.2,,
292,7.0,2023-01-07,130.0,13.12,19.97,16.88,85.8,0,0,2.705,2.5,158.2,22.32,0.0,17.25,84.7,0.2,,
293,7.0,2023-01-07,200.0,13.13,19.92,16.8,85.5,0,0,3.024,2.787,157.9,22.67,0.0,17.04,85.1,0.2,,
294,7.0,2023-01-07,230.0,13.1,19.87,16.76,86.1,-0.002,0,3.106,2.918,157.3,19.91,0.0,17.12,85.2,0.2,,
295,7.0,2023-01-07,300.0,13.12,19.82,16.55,87.7,-0.027,0,3.225,3.013,162.6,20.75,0.0,17.07,85.6,0.2,,
296,7.0,2023-01-07,330.0,13.08,19.77,16.44,87.5,-0.082,0,3.098,2.91,159.5,19.92,0.0,16.92,85.9,0.2,,
297,7.0,2023-01-07,400.0,13.1,19.72,16.37,87.9,-0.158,0,2.369,2.231,160.3,19.59,0.0,16.85,86.2,0.2,,
298,7.0,2023-01-07,430.0,13.07,19.67,16.18,89,-0.11,0,2.349,2.201,158.1,20.34,0.0,16.67,87.1,0.2,,
299,7.0,2023-01-07,500.0,13.08,19.63,15.85,91.3,0.166,0,2.707,2.575,164,17.93,0.0,16.44,88.5,0.2,,
300,7.0,2023-01-07,530.0,13.04,19.58,15.51,93.4,1.946,0,3.517,3.353,164.4,17.54,0.0,16.1,90.4,0.2,,
301,7.0,2023-01-07,600.0,13.06,19.54,15.26,94.7,6.248,0.2,3.303,3.135,166.4,18.27,0.0,15.83,92.0,0.4,,
302,7.0,2023-01-07,630.0,13.04,19.5,14.92,95.2,18.67,0.4,3.541,3.383,167.6,17.13,0.0,15.5,92.8,0.8,,
303,7.0,2023-01-07,700.0,13.09,19.46,14.78,95.8,38.17,1,3.321,3.165,163.6,17.56,0.0,15.42,93.3,1.8,,
304,7.0,2023-01-07,730.0,13.08,19.42,14.77,96.1,52.75,1.2,2.828,2.688,161.2,18.08,0.0,15.48,93.7,3,,
305,7.0,2023-01-07,800.0,13.16,19.38,14.62,96.1,74.5,1.2,3.209,2.98,157.4,21.64,0.0,15.39,93.8,4.2,,
306,7.0,2023-01-07,830.0,13.22,19.35,14.43,95.8,108.9,0.4,3.681,3.411,159,21.95,0.0,15.24,93.8,4.6000000000000005,,
307,7.0,2023-01-07,900.0,13.41,19.31,14.05,95.1,141,0.2,4.499,4.238,163,19.52,0.0,14.83,93.6,4.800000000000001,,
308,7.0,2023-01-07,930.0,13.47,19.28,13.83,94.9,156.6,0,3.981,3.664,158.5,22.84,0.0,14.69,93.5,4.800000000000001,,
309,7.0,2023-01-07,1000.0,13.58,19.26,13.99,94,175.9,0,3.159,2.675,146,31.71,0.0,14.99,92.9,4.800000000000001,,
310,7.0,2023-01-07,1030.0,13.55,19.23,13.92,92.4,172.2,0,2.958,2.602,147.7,28.13,0.0,14.85,92.1,4.800000000000001,,
311,7.0,2023-01-07,1100.0,13.62,19.21,14.21,92.8,173.9,0.4,2.902,2.542,149.5,28.51,0.0,15.34,91.6,5.200000000000001,,
312,7.0,2023-01-07,1130.0,13.62,19.18,13.41,94.1,222.9,0.4,3.757,3.398,155.1,25.06,0.0,14.58,91.9,5.600000000000001,,
313,7.0,2023-01-07,1200.0,13.69,19.16,13.63,93.6,208.1,0.2,2.852,2.552,154,26.27,0.0,14.85,91.8,5.800000000000002,,
314,7.0,2023-01-07,1230.0,13.63,19.15,13.43,93.2,186.3,0.2,3.306,3.053,157,22.42,0.0,14.58,91.4,6.000000000000002,,
315,7.0,2023-01-07,1300.0,13.78,19.13,13.95,91.7,281.8,0,2.227,1.977,149.8,27.16,0.0,15.31,91.3,6.000000000000002,,
316,7.0,2023-01-07,1330.0,13.75,19.11,13.84,89.7,239.1,0,3.3,3.041,155.8,22.67,0.0,15.16,89.0,6.000000000000002,,
317,7.0,2023-01-07,1400.0,13.85,19.1,13.87,88.5,259.4,0,3.184,2.931,157.3,22.84,0.0,15.21,88.5,6.000000000000002,,
318,7.0,2023-01-07,1430.0,13.83,19.09,14.26,89.3,230.1,0,2.169,1.902,147.4,28.41,0.0,15.56,88.6,6.000000000000002,,
319,7.0,2023-01-07,1500.0,13.83,19.08,14.15,87.6,175.3,0,2.504,2.302,155.1,23,0.0,15.37,87.1,6.000000000000002,,
320,7.0,2023-01-07,1530.0,13.78,19.07,14.27,85.9,179.1,0,2.306,2.155,158.7,20.7,0.0,15.25,87.0,6.000000000000002,,
321,7.0,2023-01-07,1600.0,13.86,19.07,14.91,85.3,148,0,1.729,1.458,148.1,32.03,0.0,15.97,85.5,6.000000000000002,,
322,7.0,2023-01-07,1630.0,13.52,19.06,14.2,86.9,72.6,0,0.758,0.58,101.7,38.71,0.0,14.81,85.6,6.000000000000002,,
323,7.0,2023-01-07,1700.0,13.47,19.04,13.46,91.8,66.93,0.8,0.816,0.637,107.1,37.2,0.0,14.12,89.5,6.800000000000002,,
324,7.0,2023-01-07,1730.0,13.52,19.03,14.08,93,132.1,0,0.502,0.459,131.7,22.8,0.0,14.75,91.7,6.800000000000002,,
325,7.0,2023-01-07,1800.0,13.59,19.0,14.2,90.9,74.7,0,0.912,0.689,115.9,39.61,0.0,14.99,89.8,6.800000000000002,,
326,7.0,2023-01-07,1830.0,13.35,18.98,13.29,90.9,38.25,0.2,0.786,0.605,93.3,38.01,0.0,13.88,89.7,7.000000000000002,,
327,7.0,2023-01-07,1900.0,13.27,18.95,12.77,92.3,28.22,0,0.596,0.478,101.1,34.58,0.0,13.33,90.8,7.000000000000002,,
328,7.0,2023-01-07,1930.0,13.2,18.92,12.6,91.9,10.67,0,0.357,0.248,101.9,39.09,0.0,13.09,91.1,7.000000000000002,,
329,7.0,2023-01-07,2000.0,13.22,18.89,12.41,93.5,5.507,0.2,0.615,0.488,150.8,35.06,0.0,12.89,91.7,7.200000000000002,,
330,7.0,2023-01-07,2030.0,13.18,18.85,12.32,93.6,3.056,0,0.151,0.144,118.9,14.17,0.0,12.74,92.0,7.200000000000002,,
331,7.0,2023-01-07,2100.0,13.2,18.81,12.42,94.4,0.079,0,0.204,0.189,158.5,15.51,0.0,12.75,92.4,7.200000000000002,,
332,7.0,2023-01-07,2130.0,13.17,18.77,12.33,93.3,-0.016,0,0.509,0.396,89.3,36.75,0.0,12.68,92.4,7.200000000000002,,
333,7.0,2023-01-07,2200.0,13.18,18.73,11.86,92.1,-0.022,0.2,0.386,0.344,68.21,24.24,0.0,12.21,92.0,7.400000000000002,,
334,7.0,2023-01-07,2230.0,13.15,18.68,11.7,93.1,-0.008,0,0.695,0.606,150.5,27.25,0.0,12.09,92.3,7.400000000000002,,
335,7.0,2023-01-07,2300.0,13.17,18.64,11.66,93.4,0,0,0.211,0.18,113.2,24.67,0.0,12.02,92.7,7.400000000000002,,
336,7.0,2023-01-07,2330.0,13.13,18.59,11.6,92.7,0,0,0.51,0.489,180.3,14.31,0.0,11.87,92.7,7.400000000000002,,
337,8.0,2023-01-08,0.0,13.15,18.55,11.63,91.1,0,0,1.123,1.109,202.7,8.91,0.0,11.75,93.0,7.400000000000002,14.228541666666667,
338,8.0,2023-01-08,30.0,13.11,18.5,11.52,88.6,0,0,1.207,1.167,200.9,14.78,0.0,11.54,92.2,7.400000000000002,,
339,8.0,2023-01-08,100.0,13.13,18.45,11.22,89.7,0,0,1.238,1.2,172.8,14.3,0.0,11.35,91.9,7.400000000000002,,
340,8.0,2023-01-08,130.0,13.08,18.41,11.08,88.8,0,0,0.565,0.542,167.8,14.58,0.0,11.18,92.1,7.400000000000002,,
341,8.0,2023-01-08,200.0,13.1,18.36,11.06,88.3,0,0,1.1,1.073,181.5,12.55,0.0,11.04,92.1,7.400000000000002,,
342,8.0,2023-01-08,230.0,13.05,18.32,11.08,87.9,0,0,0.61,0.595,170.4,10.47,0.0,11.08,91.9,7.400000000000002,,
343,8.0,2023-01-08,300.0,13.06,18.27,11.3,91.5,0,0,0.26,0.228,24.79,22.15,0.0,11.41,92.3,7.400000000000002,,
344,8.0,2023-01-08,330.0,13.02,18.23,11.24,92,0,0,0.141,0.141,0.04,1.834,0.0,11.48,92.7,7.400000000000002,,
345,8.0,2023-01-08,400.0,13.03,18.18,11.19,90.9,0,0.2,0.133,0.075,189.5,40.11,0.0,11.24,92.5,7.600000000000002,,
346,8.0,2023-01-08,430.0,12.99,18.14,11.35,91.7,0,0,0.025,0.025,161.2,1.351,0.0,11.38,92.5,7.600000000000002,,
347,8.0,2023-01-08,500.0,13.01,18.1,11.17,91.1,1.223,0,0.212,0.16,132.3,32.43,0.0,11.2,92.5,7.600000000000002,,
348,8.0,2023-01-08,530.0,12.98,18.05,11.03,89,10.15,0,0.334,0.326,162.3,12.26,0.0,10.95,92.6,7.600000000000002,,
349,8.0,2023-01-08,600.0,13.04,18.01,11.09,92,32.93,0,0.509,0.505,170.6,7.48,0.0,11.25,92.8,7.600000000000002,,
350,8.0,2023-01-08,630.0,13.05,17.97,11.65,89.3,70,0,0.681,0.649,167.4,17.45,0.0,11.96,92.8,7.600000000000002,,
351,8.0,2023-01-08,700.0,13.23,17.93,12.47,85.8,109.9,0,0.622,0.329,4.162,51.3,0.0,12.81,90.6,7.600000000000002,,
352,8.0,2023-01-08,730.0,13.36,17.9,13.14,82.3,165.8,0,0.38,0.123,353.5,60.86,0.0,13.64,85.4,7.600000000000002,,
353,8.0,2023-01-08,800.0,13.62,17.87,14.6,76,252.4,0,0.522,0.435,139,32.1,0.0,15.34,78.1,7.600000000000002,,
354,8.0,2023-01-08,830.0,13.69,17.85,15.27,72,284.4,0,0.551,0.389,67.94,43.47,0.0,16.14,72.7,7.600000000000002,,
355,8.0,2023-01-08,900.0,13.77,17.84,15.36,70.5,342.2,0,0.6,0.526,35.46,28.01,0.0,16.46,69.89,7.600000000000002,,
356,8.0,2023-01-08,930.0,13.84,17.84,16.34,67,412.6,0,0.55,0.258,48.18,57.47,0.0,17.56,65.72,7.600000000000002,,
357,8.0,2023-01-08,1000.0,14.26,17.85,17.11,64.11,613.2,0,0.888,0.775,48.22,28.91,0.0,18.84,61.2,7.600000000000002,,
358,8.0,2023-01-08,1030.0,14.61,17.87,17.43,59.11,682,0,0.891,0.553,45.53,49.6,0.0,19.36,55.28,7.600000000000002,,
359,8.0,2023-01-08,1100.0,14.13,17.9,16.64,60.86,369.3,0,1.011,0.368,35.84,64.5,0.0,18.45,56.87,7.600000000000002,,
360,8.0,2023-01-08,1130.0,14.39,17.94,17.92,60.07,437.1,0,0.991,0.781,147.8,37.12,0.0,19.61,57.52,7.600000000000002,,
361,8.0,2023-01-08,1200.0,14.46,17.99,18.66,56.51,532.3,0,0.854,0.553,120.8,48.05,0.0,20.42,52.78,7.600000000000002,,
362,8.0,2023-01-08,1230.0,14.78,18.04,19.2,54.57,777,0,0.981,0.411,41.98,61.46,0.0,21.71,49.11,7.600000000000002,,
363,8.0,2023-01-08,1300.0,14.7,18.09,18.78,55.26,762,0,0.96,0.636,16.11,46.49,0.0,21.12,49.91,7.600000000000002,,
364,8.0,2023-01-08,1330.0,14.53,18.16,19.85,52.44,711,0,0.968,0.542,61.6,53.15,0.0,21.96,47.57,7.600000000000002,,
365,8.0,2023-01-08,1400.0,14.96,18.24,20.74,50.06,989,0,1.006,0.451,55.45,60.13,0.0,22.43,47.19,7.600000000000002,,
366,8.0,2023-01-08,1430.0,14.91,18.34,22.73,46.53,1022,0,1.145,0.653,104,53.11,0.0,24.17,43.8,7.600000000000002,,
367,8.0,2023-01-08,1500.0,14.25,18.45,20.6,51.22,509.1,0,1.141,0.715,84.3,49.49,0.0,21.85,48.2,7.600000000000002,,
368,8.0,2023-01-08,1530.0,14.58,18.57,19.46,54.27,701,0,1.237,1.024,25.17,33.62,0.0,20.63,51.8,7.600000000000002,,
369,8.0,2023-01-08,1600.0,14.73,18.67,20.64,52.14,784,0,1.309,1.061,22.87,35.24,0.0,22.03,48.97,7.600000000000002,,
370,8.0,2023-01-08,1630.0,14.26,18.75,19.64,54.51,561.5,0,1.102,0.969,43.11,28.1,0.0,21.15,50.84,7.600000000000002,,
371,8.0,2023-01-08,1700.0,14.13,18.82,19.03,56.1,457.3,0,1.103,0.974,35.68,27.64,0.0,20.56,51.94,7.600000000000002,,
372,8.0,2023-01-08,1730.0,14.02,18.87,18.93,55.38,514.2,0,1.224,1.062,33.65,29.51,0.0,20.4,51.44,7.600000000000002,,
373,8.0,2023-01-08,1800.0,13.87,18.89,18.19,57.46,405.8,0,1.281,1.21,31.52,19.02,0.0,19.8,52.8,7.600000000000002,,
374,8.0,2023-01-08,1830.0,13.72,18.9,17.47,60.27,303.5,0,1.267,1.19,24.76,20.01,0.0,19.05,55.39,7.600000000000002,,
375,8.0,2023-01-08,1900.0,13.64,18.9,16.54,63.43,204,0,1.157,1.107,26.4,16.77,0.0,17.94,58.97,7.600000000000002,,
376,8.0,2023-01-08,1930.0,13.44,18.88,14.97,67.7,110.3,0,1.28,1.233,19.66,15.52,0.0,15.83,65.11,7.600000000000002,,
377,8.0,2023-01-08,2000.0,13.31,18.86,13.14,75.7,27.61,0,0.97,0.948,15.15,12.08,0.0,13.5,74.4,7.600000000000002,,
378,8.0,2023-01-08,2030.0,13.23,18.82,11.83,81.2,5.092,0,1.04,1.024,9.4,10.07,0.0,11.75,81.8,7.600000000000002,,
379,8.0,2023-01-08,2100.0,13.23,18.77,10.84,85.8,0.322,0,1.008,0.996,0.598,8.77,0.0,10.77,86.1,7.600000000000002,,
